1 Screen Platformer,187,"6 Mar, 2019","Precision Platformer, Difficult, 2D Platformer, Side Scroller, Platformer, Female Protagonist, 2D, Action, Pixel Graphics, Sci-fi, Adventure, Retro, Singleplayer, Short, Indie, Nudity, Puzzle Platformer, Family Friendly, Minimalist, Multiplayer"
Dragons and Titans,3348,"12 Mar, 2014","Free to Play, Dragons, MOBA, Multiplayer, RPG, Action, Adventure, Singleplayer, Indie, Fantasy, Co-op, Massively Multiplayer, PvP, Strategy, Survival, MMORPG, Open World, FPS, Sandbox, Atmospheric"
Masked Forces 3,45,"19 Jul, 2018","Action, Indie, Gore, Violent, Zombies, Co-op, PvP, First-Person, Multiplayer, Competitive, Survival, FPS, Blood, Military, Singleplayer, Sniper, Shooter, Arena Shooter, Online Co-Op, Fast-Paced"
Defy Gravity Extended,6925,"18 Mar, 2016","Puzzle Platformer, Platformer, Indie, Puzzle, Space, 2D, Singleplayer, Action, Difficult, Casual, Sci-fi, Great Soundtrack, Female Protagonist, Physics, Retro, Arcade, Shooter, Funny, Third Person, Multiplayer"
Courage and Honor,18,"7 Feb, 2020","RPG, Action, Adventure, Indie, Massively Multiplayer, Platformer, Local Co-Op, Online Co-Op, Singleplayer, Co-op, Multiplayer, Survival, Fantasy, Fast-Paced, Atmospheric, Cartoony, Replay Value, 2.5D, Beautiful, Action-Adventure"
AZORIAN KINGS,105,"21 Jun, 2018","Strategy, Indie, Nudity, Violent, Action, Adventure, Card Game, Trading Card Game, Turn-Based Strategy, Singleplayer, PvE, Turn-Based, Fantasy, Board Game, PvP, Multiplayer, Dark Fantasy, Difficult, Magic, Atmospheric"
Vertical Drop Heroes HD,146,"25 Jul, 2014","Action Roguelike, Co-op, Platformer, Roguelike, RPG, Roguelite, 2D, Local Co-Op, Split Screen, Procedural Generation, Multiplayer, Casual, Free to Play, Action, Indie, Action RPG, Perma Death, Singleplayer, Local Multiplayer, Controller"
BATTLECREW™ Space Pirates,188,"10 Jul, 2017","Free to Play, Indie, Multiplayer, Action, Competitive, Online Co-Op, Co-op, Twin Stick Shooter, 2D, Sci-fi, Pirates, Early Access, Platformer, Shooter, Singleplayer, MOBA"
Dragon's Sin,462,"21 Dec, 2017","Free to Play, Action, Indie, Dragons, Hack and Slash, Singleplayer, Multiplayer, Gore, Open World, RPG, Nudity"
Grotoro,22,"12 Jun, 2018","Casual, Free to Play, Indie, Action, Local Multiplayer, Multiplayer, Local Co-Op, 2D, Beat 'em up, Singleplayer, Colorful, 2D Fighter, 4 Player Local, Controller, Survival, Co-op, Fighting"
Warlocks 2: God Slayers,35,"18 Jul, 2019","Action, RPG, Indie, Pixel Graphics, Online Co-Op, Metroidvania, Adventure, Magic, Co-op, 2D, Retro, Local Co-Op, Multiplayer, Local Multiplayer, Great Soundtrack, Atmospheric, Platformer, 4 Player Local, Singleplayer, Exploration"
Final Rush,87,"21 Nov, 2014","Indie, Action, FPS, Co-op, Multiplayer, Shooter, Singleplayer, Sci-fi, Survival, First-Person, Robots"
Unsolved Stories,20,"14 Mar, 2018","Indie, Action, Adventure, Early Access, Open World, FPS, Exploration, Third-Person Shooter, Third Person, Atmospheric, Mature, Action-Adventure, Walking Simulator, First-Person, Multiplayer, Singleplayer, Game Development, Realistic, Simulation, Survival"
Galacide,32,"28 Jul, 2015","Action, Indie, Shoot 'Em Up, Space, Shooter, Local Co-Op, Puzzle, 4 Player Local, Sci-fi, Bullet Hell, Local Multiplayer, Early Access, Co-op, Multiplayer, Difficult, Singleplayer, Casual, Relaxing, Tactical, Fast-Paced"
Infectonator: Survivors,686,"8 Aug, 2016","Strategy, Zombies, Indie, Survival, Pixel Graphics, Simulation, RPG, Tower Defense, Action, Adventure, Roguelike, Procedural Generation, Perma Death, Singleplayer, Multiplayer, 2D, RTS, Early Access, Roguelite"
Wilson Chronicles,1268,Jan 2016,"Free to Play, Action, Indie, FPS, Mod, Singleplayer, Multiplayer, Zombies, First-Person, Shooter, Adventure"
Resilience Wave Survival,170,"23 Dec, 2015","Action, Indie, Survival, Adventure, Casual, FPS, Zombies, Multiplayer, Shooter, Aliens, Gore, Base Building, Driving, Singleplayer"
Altitude0: Lower & Faster,61,Sep 2014,"Racing, Sports, Competitive, Co-op, Team-Based, Action, Multiplayer, Simulation, Fast-Paced, Difficult, Arcade, Flight, Indie, Replay Value, Early Access, Singleplayer, Time Attack, Online Co-Op, Controller, Funny"
One Troll Army,1285,"19 May, 2016","Strategy, Free to Play, Tower Defense, Indie, Casual, Multiplayer, Fantasy, Action, Singleplayer"
The Way of Life Free Edition,6774,"31 May, 2016","Free to Play, Walking Simulator, Indie, First-Person, Singleplayer, Adventure, Multiplayer, Simulation, Short, Open World, Atmospheric, Survival, Great Soundtrack, Story Rich, Action, Early Access, Family Friendly, Funny, Strategy, VR"
Kreedz Climbing,873,"15 Jun, 2017","Free to Play, Racing, Indie, Parkour, Sports, Multiplayer, FPS, First-Person, Action, Singleplayer, 3D Platformer, Open World"
Signs of Life,591,"27 Jan, 2014","Open World Survival Craft, Sandbox, Adventure, Survival, Crafting, Indie, RPG, Action, Space, 2D, Building, Sci-fi, Early Access, Open World, Casual, Multiplayer, Singleplayer, Platformer, Side Scroller"
3079 -- Block Action RPG,296,"14 Nov, 2013","RPG, Indie, Action, FPS, Open World, Voxel, Multiplayer, First-Person, Co-op, Sandbox, Singleplayer, Shooter, Pixel Graphics"
Ragnarok - ARK Expansion Map,8600,"12 Jun, 2017","Survival, Adventure, Dinosaurs, Massively Multiplayer, Action, RPG, Free to Play, Dragons, Open World, Multiplayer, Base Building, Indie, Building, Singleplayer, Crafting, Co-op, First-Person, Third Person"
Dungeon Souls,1234,"2 Dec, 2016","RPG, Action Roguelike, Pixel Graphics, Dungeon Crawler, Indie, Action, Roguelike, Roguelite, Adventure, Hack and Slash, 2D, Procedural Generation, Singleplayer, Bullet Hell, Perma Death, Top-Down, Loot, Early Access, Multiplayer, Local Co-Op"
Battle Islands,3397,"6 Aug, 2014","Strategy, Free to Play, Multiplayer, World War II, Action, Casual, Singleplayer, Tower Defense, War, Building, Co-op, Online Co-Op, RPG, Adventure, Funny, Indie, Shooter, Gore, 2D, FPS"
Brother Wings,26,"10 Jan, 2017","Casual, Action, Indie, Shoot 'Em Up, Puzzle, Arcade, Shooter, Point & Click, Survival, Choose Your Own Adventure, Dungeon Crawler, 2D, Pixel Graphics, Choices Matter, Singleplayer, Online Co-Op, Multiplayer, Massively Multiplayer, Retro"
Dungeon Souls,1234,"2 Dec, 2016","RPG, Action Roguelike, Pixel Graphics, Dungeon Crawler, Indie, Action, Roguelike, Roguelite, Adventure, Hack and Slash, 2D, Procedural Generation, Singleplayer, Bullet Hell, Perma Death, Top-Down, Loot, Early Access, Multiplayer, Local Co-Op"
KillSteel,200,"17 Apr, 2020","Free to Play, Action, Casual, Indie, Multiplayer, Destruction, Driving, Singleplayer, Controller, Fast-Paced, Vehicular Combat"
NotTheNameWeWanted,2329,"2 Jul, 2015","Memes, Parody , Funny, Singleplayer, Satire, Indie, Comedy, Gore, Horror, Action, Open World, Difficult, Mature, Dating Sim, Multiplayer, Hand-drawn, Story Rich, Adventure"
SCP: Nukalypse,368,"30 Apr, 2020","Free to Play, Indie, Action, Strategy, Multiplayer, Horror, Early Access, Violent, FPS, Singleplayer"
Overlanders,13,"23 May, 2019","Racing, Action, Indie, Sci-fi, Futuristic, Fast-Paced, Multiplayer, Fighting, Arcade, Difficult, Driving, Third Person, Tactical, Singleplayer, Shooter"
Peasants War,111,"14 Apr, 2020","Action, Indie, Early Access, Multiplayer, Medieval, FPS, PvP, First-Person, Co-op, Singleplayer, Survival, Hack and Slash, Swordplay, Battle Royale, Realistic, Competitive, Historical, Violent, Third Person, Free to Play"
Mind Maze,57,"23 Jun, 2017","Casual, Space, PvP, PvE, RTS, Arcade, Strategy, 2D, Relaxing, Action, Simulation, Puzzle, Tactical, Sci-fi, Atmospheric, Futuristic, Massively Multiplayer, Multiplayer, Singleplayer, Indie"
Go All Out: Free To Play,21,"9 Jan, 2020","Free to Play, Action, 3D Fighter, Casual, Fighting, Indie, Arcade, Multiplayer, 3D, Colorful, Fast-Paced, 4 Player Local, Singleplayer, Competitive, Spectacle fighter, Fantasy, Battle Royale, Character Action Game, 2D Fighter, Beat 'em up"
Dinosaurs A Prehistoric Adventure,181,"17 Dec, 2017","Free to Play, Dinosaurs, Indie, Action, Adventure, RPG, Singleplayer, Multiplayer, Top-Down"
Dead Bits,3488,"7 Jun, 2014","Indie, Action, Casual, FPS, Shooter, First-Person, Great Soundtrack, Zombies, Singleplayer, Voxel, Horror, Multiplayer, Pixel Graphics, Difficult, Funny, Adventure"
ARK: Survival Of The Fittest,2577,"29 Aug, 2017","Free to Play, Survival, Dinosaurs, Multiplayer, Open World, Action, Adventure, Massively Multiplayer, Early Access, PvP, Dragons, Crafting, RPG, First-Person, Singleplayer, Strategy, Exploration, FPS, Sandbox, Indie"
Portal Stories: Mel,14708,"25 Jun, 2015","Free to Play, Puzzle, Mod, Adventure, Singleplayer, First-Person, Action, Female Protagonist, Difficult, Story Rich, Great Soundtrack, Sci-fi, Atmospheric, Science, Indie, Multiplayer, Funny, FPS, Strategy, Co-op"
Planet Explorers,6385,"8 Nov, 2016","Sandbox, Open World Survival Craft, Open World, Survival, Adventure, Crafting, Multiplayer, RPG, Exploration, Building, Sci-fi, Indie, Action, Co-op, Simulation, Early Access, Voxel, Singleplayer, Third Person, Action RPG"
Flash Snooker Game,11,"3 Jul, 2020","Action, Sports, Free to Play, Indie, Pool, PvP, Multiplayer, Singleplayer"
Grid Clash VR,13,"4 Sep, 2019","Sports, Indie, Early Access, Casual, VR, Action, FPS, Fast-Paced, First-Person, Online Co-Op, Multiplayer, Competitive, Difficult, Singleplayer, Futuristic"
Passing Pineview Forest,1654,"21 Nov, 2014","Horror, Free to Play, Adventure, Multiplayer, Survival, First-Person, Action, Survival Horror, Singleplayer, Indie, Walking Simulator, Zombies, Psychological Horror, Open World, Co-op, Crafting, Atmospheric, Funny, Nudity, VR"
Shattered Lights,287,"11 Jun, 2019","Free to Play, Horror, Indie, VR, Psychological Horror, Atmospheric, Short, Walking Simulator, Difficult, Singleplayer, Survival Horror, First-Person, Mystery, Exploration, Action, Dark, Violent, Multiplayer, Gore"
The Forgotten Ones,1539,"17 Jul, 2014","Horror, Free to Play, Adventure, Action, Multiplayer, Survival, FPS, Indie, Survival Horror, Shooter, Singleplayer, First-Person, Zombies, Co-op, World War II, Psychological Horror, Mod, Open World, Walking Simulator, Gore"
Space Ops VR: Reloaded,27,"30 May, 2019","Action, Adventure, Indie, VR, Massively Multiplayer, Shooter, FPS, Sci-fi, Survival, First-Person, Atmospheric, Co-op, Team-Based, Gore, Singleplayer, Arcade, Great Soundtrack, Arena Shooter, Multiplayer"
Blockscape,696,"3 Jul, 2014","Open World Survival Craft, Sandbox, Open World, Survival, Crafting, Building, Indie, Multiplayer, Simulation, Casual, Exploration, RPG, Adventure, Early Access, Strategy, Voxel, Singleplayer, First-Person, Co-op, Action"
Drift King: Survival,58,"24 Nov, 2016","Racing, Automobile Sim, Massively Multiplayer, Simulation, Sports, Indie, Survival, Third Person, Multiplayer, Driving, First-Person, Physics, Action, Realistic, Singleplayer, PvP, Fast-Paced, Colorful, Difficult"
Toki Tori,1481,"28 Jan, 2010","Puzzle, Indie, Casual, Platformer, Cute, Singleplayer, 2D, Family Friendly, Difficult, Puzzle Platformer, Action, Adventure, Multiplayer, Level Editor, Side Scroller"
Diamonds,152,"28 Jun, 2019","Free to Play, Action, Early Access, Gore, Violent, Indie, RPG, Singleplayer, Multiplayer, Shooter, Third-Person Shooter, Third Person, Arcade, PvP"
魔物讨伐团,259,"15 Aug, 2018","Strategy, Indie, RPG, Card Game, Roguelike, 2D, Roguelite, Cute, Turn-Based Combat, Deckbuilding, Singleplayer, Fantasy, Adventure, Action, Pixel Graphics, Retro, Anime, Funny, Foreign, Multiplayer"
Midair,834,"3 May, 2018","Action, Free to Play, FPS, Multiplayer, Indie, Massively Multiplayer, Shooter, First-Person, Futuristic, Team-Based, Co-op, Sci-fi, Arena Shooter, Competitive, Online Co-Op, Open World, Fast-Paced, Survival, Singleplayer, Early Access"
GRAV,4358,"8 Jan, 2015","Open World Survival Craft, Survival, Open World, Base Building, Sandbox, Multiplayer, Crafting, Space, Adventure, Co-op, Action, Early Access, RPG, Sci-fi, Third Person, Indie, Shooter, Massively Multiplayer, Singleplayer, Futuristic"
VCB: Why City (Beta Version),1934,"26 Nov, 2018","Action, Memes, Adventure, Indie, Open World, Great Soundtrack, Racing, Violent, Atmospheric, Parody , Comedy, Psychological Horror, Singleplayer, Funny, Story Rich, Early Access, Shooter, Third-Person Shooter, Multiplayer, Simulation"
My Car,347,"5 Mar, 2019","Simulation, Casual, Racing, Indie, Automobile Sim, Family Friendly, Singleplayer, Action, Arcade, Relaxing, Multiplayer"
Minds Eyes,1204,"31 Aug, 2016","Horror, Free to Play, Multiplayer, Action, Survival Horror, Adventure, Indie, Thriller, Psychological Horror, First-Person, Experimental, Co-op, Singleplayer, FPS, Anime"
Epigenesis,1183,"1 Aug, 2014","Action, Sports, Indie, FPS, Multiplayer, Fast-Paced, Team-Based, Sci-fi, Free to Play, Shooter, Singleplayer"
Warfare Online,196,"8 May, 2017","Free to Play, Strategy, War, Multiplayer, Military, Action, Card Game, Massively Multiplayer, Indie, MOBA, Casual, Online Co-Op, RTS, Early Access, Singleplayer, Shooter, Survival, FPS, Adventure, First-Person"
Calturin and Clone,16,"23 Sep, 2020","Bullet Hell, Co-op, Difficult, Top-Down Shooter, Action RPG, 2D, Pixel Graphics, Online Co-Op, Fantasy, Singleplayer, RPG, Action, Indie, PvE, Multiplayer, Combat, Dragons"
Fear in Hospital,250,"3 Jul, 2019","Free to Play, Adventure, Gore, Horror, Violent, Singleplayer, Atmospheric, Survival Horror, Multiplayer, Indie, Psychological Horror, Puzzle, Action, Dark, Story Rich, Thriller, First-Person, Realistic, Survival"
Sniper 3D Assassin: Free to Play,1028,"19 Sep, 2018","Free to Play, Action, FPS, Simulation, Sniper, Strategy, Violent, Casual, Indie, Adventure, RPG, Singleplayer, Multiplayer, Shooter"
Anarchy Arcade,2264,"3 Sep, 2014","Free to Play, Sandbox, Indie, Multiplayer, Simulation, Casual, Early Access, Arcade, VR, Funny, Adventure, Singleplayer, Co-op, Action, Open World, 3D Vision, First-Person, Building, Comedy, Survival"
Freedom: How I Escaped,27,"14 Aug, 2020","Voxel, Isometric, Female Protagonist, Casual, Relaxing, Strategy, 3D, Puzzle, Early Access, Singleplayer, Indie, Adventure, Atmospheric, Runner, Action-Adventure, Action, Stealth, Fantasy, Horror, Multiplayer"
Other Worlds India,53,"20 Jan, 2017","Choose Your Own Adventure, Metroidvania, Casual, Open World, Sandbox, Difficult, Platformer, Action-Adventure, 2D, Funny, Action, Pixel Graphics, Anime, Adventure, Retro, Multiplayer, Singleplayer, Indie, Early Access, Exploration"
Primitive+ ARK Total Conversion,2342,"28 Jul, 2016","Adventure, Survival, Dinosaurs, Action, Massively Multiplayer, Free to Play, Open World, RPG, Multiplayer, Indie, Crafting, Building, Co-op, First-Person, Singleplayer, Base Building, Mod, FPS, Dragons, Sandbox"
All Is Dust,1262,"26 Jun, 2015","Free to Play, Horror, Multiplayer, First-Person, Survival, Adventure, Singleplayer, Walking Simulator, Survival Horror, Dark, Open World, Indie, Action, Zombies, Short, Co-op, VR, FPS, Comedy, Massively Multiplayer"
Beat Hazard Demo,15,"21 Apr, 2010","Action, Indie, Casual"
Polyball,109,"1 Dec, 2017","Racing, Indie, Action, Simulation, Casual, 3D Platformer, Physics, Difficult, Time Attack, Platformer, Fast-Paced, Controller, Arcade, Multiplayer, Classic, Singleplayer, Early Access"
Guns and Robots,1725,"4 Aug, 2014","Free to Play, Action, Robots, Multiplayer, Shooter, Third-Person Shooter, Massively Multiplayer, Sandbox, Indie, FPS, Open World, Co-op, RPG, Building, Survival, Strategy, Adventure, First-Person, Singleplayer, Casual"
Galaxy in Turmoil,276,"23 May, 2020","Free to Play, Action, Indie, Adventure, Strategy, Multiplayer, Shooter, Sci-fi, Third-Person Shooter, Space, Singleplayer, First-Person, FPS, Third Person, Early Access, Open World"
Ties,78,"22 Jul, 2020","Action, Adventure, Exploration, Platformer, 3D Platformer, Free to Play, Collectathon, Singleplayer, Family Friendly, Indie, 3D, Multiplayer"
Tumblestone,110,"12 Jul, 2016","Indie, Casual, Action, Strategy, Puzzle, Match 3, Local Multiplayer, 4 Player Local, Singleplayer, Local Co-Op, 2D, Co-op, Arcade, Competitive, Relaxing, Multiplayer, Family Friendly, Split Screen, Cartoon, Controller"
HVOR,33,"10 Jul, 2020","Free to Play, Action, Gore, Violent, Massively Multiplayer, Indie, Zombies, Top-Down Shooter, Multiplayer, Co-op, Singleplayer"
Yet Another Zombie Defense,11902,"28 Mar, 2014","Zombies, Survival, Multiplayer, Co-op, Action, Tower Defense, Indie, Shooter, Strategy, Online Co-Op, Casual, Horror, Top-Down, Singleplayer, Free to Play, Isometric, Local Co-Op, Arcade, Difficult, Top-Down Shooter"
Pew Dew Redemption,1675,"17 May, 2019","Free to Play, Action, Indie, Memes, Funny, Sexual Content, Adventure, Psychological Horror, Nudity, Third Person, Hack and Slash, Epic, Multiplayer, Anime, Female Protagonist, Singleplayer, Comedy, Great Soundtrack, Horror, Hentai"
tModLoader,40556,"16 May, 2020","Adventure, Action, Indie, RPG, Free to Play, Mod, Sandbox, Moddable, Building, Multiplayer, 2D, Pixel Graphics, Great Soundtrack, Singleplayer, Replay Value, Survival"
Only If,5959,"25 Jul, 2014","Free to Play, Adventure, First-Person, Horror, Puzzle, Indie, Singleplayer, Walking Simulator, Survival, Multiplayer, Surreal, Atmospheric, Comedy, Open World, Action, Simulation, FPS, Casual, Funny, Co-op"
NEOTOKYO,2650,"4 Jul, 2014","Free to Play, Multiplayer, FPS, Cyberpunk, Action, Shooter, Anime, Great Soundtrack, Mod, Tactical, Sci-fi, First-Person, Team-Based, Futuristic, Co-op, Singleplayer, Realistic, Indie, Adventure, Zombies"
Steel Division 2 - History Pass,38,"20 Jun, 2019","Action, Indie, Simulation, Strategy, Moddable, RTS, War, Co-op, Tactical, Turn-Based Strategy, Multiplayer, World War II, Realistic, Singleplayer, Replay Value, Real-Time with Pause"
Super Blue Boy Planet,2481,"16 Dec, 2016","Free to Play, Pixel Graphics, Indie, 2D, Platformer, Retro, Multiplayer, GameMaker, Adventure, Great Soundtrack, Singleplayer, Action, Controller, Short, Casual"
Maui,357,"26 Apr, 2016","Free to Play, Adventure, Survival, Multiplayer, Action, Casual, Indie, Open World, Building, Crafting, Singleplayer, Psychological Horror"
